system:index,crop_label,solar_mean,temp_mean,vpd_mean,.geo
60,0,95.37000274658203,5.164999485015869,0.27000001072883606,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.78100275150229,34.32619905795413]}"
61,0,99.30999755859375,5.319999694824219,0.26600000262260437,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.03082423201593,33.577273605583684]}"
62,0,102.30999755859375,5.779998779296875,0.28600001335144043,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.43065979069567,33.36329490490641]}"
63,0,102.36000061035156,4.834999084472656,0.25699999928474426,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.50028379949678,33.28487198060278]}"
64,0,101.9000015258789,5.490002632141113,0.26899999380111694,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.74408199332497,33.326643641314334]}"
65,0,101.80999755859375,4.8849992752075195,0.27000001072883606,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.4552782037624,33.50262360547335]}"
66,0,92.19000244140625,4.7699995040893555,0.25200000405311584,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.52615527967943,34.30248353445337]}"
67,0,102.20000457763672,5.880003452301025,0.2929999828338623,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.5233659280168,33.37353569914538]}"
68,0,101.9800033569336,5.710000514984131,0.2800000011920929,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.38915762456935,33.48106403865448]}"
69,0,103.16999816894531,5.524996757507324,0.27000001072883606,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.25629679404807,33.5826634972884]}"
70,0,102.91000366210938,5.714996337890625,0.2800000011920929,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.59936340105332,33.27840411055712]}"
71,0,101.2300033569336,5.3949995040893555,0.2669999897480011,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.35412332848868,33.85296656627997]}"
72,0,95.3699951171875,5.18499755859375,0.27000001072883606,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.37254336609499,33.96076440037431]}"
73,0,102.22999572753906,5.460000514984131,0.27300000190734863,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.26141719116755,33.800954111329446]}"
74,0,100.41000366210938,5.484997749328613,0.27300000190734863,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.81037766129299,33.465972341881276]}"
75,0,92.36000061035156,4.774996757507324,0.25999999046325684,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.39167748164674,34.518348697227296]}"
76,0,99.2300033569336,5.380002021789551,0.26899999380111694,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.06262459307375,33.550324147060095]}"
77,0,92.27999877929688,5.224998474121094,0.27399998903274536,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.89958036900606,34.468492198958664]}"
78,0,101.44999694824219,4.8899993896484375,0.2720000147819519,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.48653957564976,33.540083352821135]}"
79,0,97.52999877929688,5.21999979019165,0.26600000262260437,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.70231033261342,34.170700682273036]}"
80,0,100.5999984741211,5.579995632171631,0.2789999842643738,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.75971267926866,33.48106403865448]}"
81,0,100.51000213623047,4.975001335144043,0.26600000262260437,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.291425495939,33.58320248645887]}"
82,0,93.44000244140625,4.720001220703125,0.2510000169277191,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.73474408865198,33.96777125959044]}"
83,0,96.01000213623047,5.379998683929443,0.2809999883174896,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.67347441199318,34.45744292096399]}"
84,0,106.37999725341797,5.850001335144043,0.30000001192092896,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.28459372549784,33.23312902023749]}"
85,0,92.72000122070312,4.869997978210449,0.257999986410141,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.43560509904017,34.3410212601421]}"
86,0,90.90999603271484,4.515000820159912,0.23899999260902405,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.7732818143407,34.36985718076234]}"
87,0,102.19999694824219,4.914999485015869,0.26600000262260437,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.56011159741915,33.3053535690807]}"
88,0,93.88999938964844,4.939999580383301,0.2590000033378601,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.40110979212999,34.282001945975445]}"
89,0,92.91999816894531,5.175001621246338,0.2759999930858612,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.83840509815752,34.71777469030183]}"
90,0,99.09000396728516,5.1600022315979,0.25999999046325684,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.53576267893766,34.19657216245568]}"
91,0,97.75,4.939999580383301,0.2759999930858612,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.69944029798609,33.64680320857453]}"
92,0,102.30999755859375,5.665002346038818,0.27799999713897705,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.65460979102667,33.298077215279335]}"
93,0,102.30999755859375,5.665002346038818,0.27799999713897705,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.62307892455408,33.33068606009287]}"
94,0,96.45999908447266,5.229997158050537,0.26600000262260437,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.85565275161262,33.90497902123048]}"
95,0,98.87999725341797,5.370001316070557,0.27300000190734863,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.06720600102277,33.587514399822645]}"
96,0,99.30999755859375,5.319999694824219,0.26600000262260437,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.02435636197026,33.56811078968566]}"
97,0,92.52999877929688,4.739997863769531,0.25,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62856322206905,34.11545429229969]}"
98,0,105.84000396728516,5.875,0.2980000078678131,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.30696177607241,33.2301645797999]}"
99,0,101.75,5.190001010894775,0.2939999997615814,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.74660185040236,33.28810591562561]}"
100,0,101.44000244140625,5.380000114440918,0.2669999897480011,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.33957062088595,33.77077071778303]}"
101,0,92.91000366210938,4.9900007247924805,0.27300000190734863,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.21219408787965,34.35665194608578]}"
102,0,103.77999877929688,5.370001316070557,0.2840000092983246,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.2644760374154,33.15416710676339]}"
103,0,91.97000122070312,4.690003871917725,0.2529999911785126,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.45069679581339,34.4657972531063]}"
104,0,102.8499984741211,5.190005302429199,0.2770000100135803,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.32699878119013,33.3511676485708]}"
105,0,99.2300033569336,5.380002021789551,0.26899999380111694,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.06774499019323,33.58670591606694]}"
106,0,91.45999908447266,4.6549973487854,0.24899999797344208,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.27822026126245,34.716427217375646]}"
107,0,105.95999908447266,5.909998893737793,0.30000001192092896,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.35412332848868,33.20078967000919]}"
108,0,97.7300033569336,5.2350006103515625,0.2709999978542328,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.59639896061573,34.35772992442672]}"
109,0,89.97000122070312,4.485002040863037,0.24199999868869781,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.49731935905919,34.73798678419452]}"
110,0,99.91000366210938,5.5350022315979,0.2800000011920929,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.37487441155184,34.09928461718554]}"
111,0,99.97999572753906,5.3550004959106445,0.26600000262260437,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.98932206588961,33.52445266687746]}"
112,0,93.69000244140625,5.080003261566162,0.27399998903274536,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.24722838396032,34.31110736118092]}"
113,0,101.81999969482422,5.599997043609619,0.28600001335144043,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.90928217407455,33.333381005945235]}"
114,0,102.55000305175781,5.175001621246338,0.2770000100135803,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.3267292866049,33.413959886930755]}"
115,0,92.66999816894531,4.7649993896484375,0.2580000162124634,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.33104119996867,34.43911728916795]}"
116,0,101.58999633789062,4.799996852874756,0.2669999897480011,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.50351773451962,33.54143082574731]}"
117,0,102.55000305175781,5.665000915527344,0.2770000100135803,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.38888812998411,33.40129364142467]}"
118,0,92.0199966430664,4.880002021789551,0.26600000262260437,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.17392585677617,34.39330320967785]}"
119,0,93.31999969482422,5.144996643066406,0.2709999978542328,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.83867459274276,34.67357757832315]}"
120,0,90.90999603271484,4.515000820159912,0.23899999260902405,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.78406159775014,34.339943281801155]}"
121,0,93.79000091552734,4.834999084472656,0.2529999911785126,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.6905469766733,33.916567288395626]}"
122,0,103.2699966430664,5.609999179840088,0.2719999849796295,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32663488079463,33.43929237794293]}"
123,0,94.12999725341797,4.944999694824219,0.25999999046325684,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.35179228303183,34.26178985208276]}"
124,0,102.20999908447266,5.5750017166137695,0.2759999930858612,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.35547080141487,33.54924616871915]}"
125,0,99.37999725341797,4.980001926422119,0.2709999978542328,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.39706737335145,33.664050862029626]}"
126,0,102.45999908447266,5.694999694824219,0.28200000524520874,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.586427660962,33.31370790122302]}"
127,0,89.63999938964844,4.410000801086426,0.24400000274181366,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.7401339803567,34.68112342670975]}"
128,0,101.55999755859375,5.570004463195801,0.2770000100135803,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.35520130682963,33.63467595223892]}"
129,0,101.22000122070312,5.524998664855957,0.2709999978542328,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.78073325691705,33.41934977863547]}"
130,0,91.94000244140625,4.624998569488525,0.24500000476837158,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.57870672380042,34.45232252384451]}"
131,0,102.41000366210938,4.835000514984131,0.25600001215934753,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.53208416055462,33.18947089742929]}"
132,0,102.04000091552734,5.574999809265137,0.28200000524520874,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.79447748076407,33.2616954462725]}"
133,0,92.27999877929688,4.8299970626831055,0.25999999046325684,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.41862694017033,34.41567126025243]}"
134,0,98.31999969482422,5.220001220703125,0.27000001072883606,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.57861231799016,34.366623245739504]}"
135,0,101.6500015258789,5.780003547668457,0.2980000078678131,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.83517116313469,33.30508407449547]}"
136,0,93.33999633789062,4.780001640319824,0.25600001215934753,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.76358000927222,34.02652107917186]}"
137,0,92.23999786376953,4.7899980545043945,0.25999999046325684,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.40757766217565,34.4439681917022]}"
138,0,103.0,5.659997463226318,0.28999999165534973,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.86697152419252,33.17357071690037]}"
139,0,99.97999572753906,5.0850019454956055,0.2619999945163727,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.25387134278095,34.23834382316724]}"
140,0,103.2699966430664,5.609999179840088,0.2719999849796295,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.31935852699327,33.432555013312026]}"
141,0,98.58999633789062,5.215002536773682,0.2669999897480011,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.49372152364086,34.30032757777148]}"
142,0,92.86000061035156,5.2350006103515625,0.2750000059604645,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.85969517039116,34.505682451721206]}"
143,0,102.51000213623047,5.385000705718994,0.28200000524520874,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.22809426840857,33.34011837057613]}"
144,0,98.6199951171875,5.385000705718994,0.27000001072883606,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.97719480955399,33.64410826272218]}"
145,0,99.02000427246094,5.164999485015869,0.2619999945163727,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.54088307605714,34.18417541153483]}"
146,0,102.91000366210938,5.8350019454956055,0.2879999876022339,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.62227044079836,33.219384796390464]}"
147,0,101.56999969482422,5.4249982833862305,0.27000001072883606,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.93515365425719,33.41934977863547]}"
148,0,90.31999969482422,4.444999694824219,0.23799999058246613,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.77462928726689,34.48466187407281]}"
149,0,101.76000213623047,5.575003147125244,0.2809999883174896,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.91817549538733,33.370301764122544]}"
150,0,89.45999908447266,4.304998874664307,0.23399999737739563,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.79969228369383,34.55419147706366]}"
151,0,102.22999572753906,5.460000514984131,0.27300000190734863,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.25306285902525,33.81173389473888]}"
152,0,96.7300033569336,5.059998989105225,0.2669999897480011,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.40020690256402,34.563623787546916]}"
153,0,96.70999908447266,5.1749982833862305,0.2619999945163727,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.94323849181427,33.87776006812167]}"
154,0,99.69999694824219,5.349999904632568,0.26600000262260437,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.04780239088578,33.53657992321307]}"
155,0,102.19000244140625,4.96499490737915,0.2680000066757202,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.65982459395642,33.25334111413019]}"
156,0,101.81999969482422,5.599997043609619,0.28600001335144043,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.90308379861413,33.31613335249014]}"
157,0,100.20999908447266,5.4800004959106445,0.26600000262260437,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.5616341591203,33.59128732401595]}"
158,0,102.19999694824219,4.914999485015869,0.26600000262260437,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.56172856493056,33.32529616838816]}"
159,0,91.5999984741211,4.7049970626831055,0.24799999594688416,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.61966990075626,34.40596945518394]}"
160,0,100.87999725341797,5.390000820159912,0.2669999897480011,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.3452300071759,33.8923127757244]}"
161,0,91.06999969482422,4.584999084472656,0.23600000143051147,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.68488759038335,34.39465068260404]}"
162,0,93.93000030517578,5.190001010894775,0.2680000066757202,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.82978127142998,34.33536187385215]}"
163,0,100.54000091552734,5.504998683929443,0.27000001072883606,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.42931231776949,33.7389703567252]}"
164,0,102.45999908447266,5.694999694824219,0.28200000524520874,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.58588867179152,33.29726873152363]}"
165,0,100.66000366210938,5.564999580383301,0.27300000190734863,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.54654246234709,33.569458262611846]}"
166,0,98.68999481201172,5.0500030517578125,0.27300000190734863,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.39248596540244,33.68129851548473]}"
167,0,99.44000244140625,5.335000514984131,0.2639999985694885,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.96722350990026,33.56784129510043]}"
168,0,98.58999633789062,5.215002536773682,0.2669999897480011,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.48159426730525,34.32539057419842]}"
169,0,93.48999786376953,5.290000915527344,0.2809999883174896,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.76698903307002,34.62884147717399]}"
170,0,101.94000244140625,5.71999979019165,0.2809999883174896,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.45006340083265,33.391322341770945]}"
171,0,92.23999786376953,4.7899980545043945,0.25999999046325684,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.40623018924947,34.45124454550356]}"
172,0,101.44000244140625,5.380000114440918,0.2669999897480011,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.33256376166982,33.766997793589724]}"
173,0,92.83000183105469,5.090002536773682,0.2639999985694885,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.62496538665073,34.74364617048447]}"
174,0,92.36000061035156,4.774996757507324,0.25999999046325684,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.39006051413533,34.51888768639777]}"
175,0,102.02999877929688,4.879997253417969,0.26899999380111694,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.49678036988873,33.49292180040486]}"
176,0,101.6500015258789,5.780003547668457,0.2980000078678131,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.83409318479374,33.3053535690807]}"
177,0,102.22000122070312,5.699999809265137,0.2809999883174896,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.70635275139195,33.26358190836915]}"
178,0,95.12999725341797,5.145001411437988,0.2639999985694885,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.31217657900216,34.17851602524488]}"
179,0,99.19000244140625,5.159998893737793,0.2639999985694885,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.44952441166218,34.18875681948384]}"
180,0,99.23999786376953,5.044999599456787,0.25699999928474426,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.41098668597346,34.24831512282097]}"
